barcode;product_info
759745600012;ALCOHOL ISOPROPILICO 70% 120ML VITALCLINIC
759745600036;ALCOHOL ISOPROPILICO 70% 250 ML VITALCLINIC
759745600067;ALCOHOL ISOPROPILICO 70% 3.785 LT VITALCLINIC
7591487000032;ALCOHOL ISOPROPILICO 70% 500 ML ALVA
759745600043;ALCOHOL ISOPROPILICO 70% 500ML VITALCLINIC
759745600029;ALCOHOL SPRAY ANTISEPTICO 70 % 220ML VITALCLINIC
7591616000322;ALCOHOL YODADO 120 ML USO EXTERNO BIOFARCO
7591616000346;ALCOHOL YODADO 60 ML USO EXTERNO BIOFARCO
7594001450399;ALCOHOL YODADO SPRAY 30 ML RECETTE MARK
7591808526159;ALDER CREMA HIDRATANTE PIEL SECA 207 ML
7591808526210;ALDER GEL LIMPIADOR PIEL SENSIBLE 223 ML
7468999193111;ALDEZOL 400 MG X 1 TABLETA ALFA
7468318319222;ALEGOT 0.25 MG X 30 TABLETAS CAMILO LABS
7468318319239;ALEGOT 1 MG X 30 TABLETAS CAMILO LABS
8906159251961;ALENDRONATO SODICO 70MG X 4 TABLETAS ZUZU
8906142160874;ALERBLOC 10 MG X 10 TABLETAS ADN MEDICAL
7591196002693;ALERGOT 0.05% SOLUCION OFTALMICA 5 ML
7703763460854;ALERPAT 0.2% SOLUCION OFTALMICA 5 ML
676194500321;ALFA VITAMINS POTENSEX X60TAB
7591196003430;ALFADYN 0.20% SOLUCION OFTALMICA 5 ML
7596937000167;ALFOMBRA ABSORBENTE PARA MASCOTAS BRUNI X 10 UND
8904278597540;ALFUZOSINA 10MG X 30 TABLETAS MT
7791274192234;ALGABO BABY COLONIA DULCES MIMOS 200ML
7791274192593;ALGABO KIDS SHAMPOO DURAZNO-MELOCOTON 350 ML
7791274087615;ALGABO KIDS SHAMPOO SANDIA DULCE 350 ML
7592803004147;ALGIOL HCT 5 MG / 6,25 MG X 30 TABLETAS DOLLDER
7593255000176;ALGODON HIDROFILO 100 GR X 1 UND ALGOBAP
7591442000060;ALGODON HIDROFILO DE 50 GR ALVE
7591442000091;ALGODON HIDROFILO ROLLO 500 GR ALVE
7592806133028;ALGOREN 40 MG X 20 TABLETAS
7453038493000;ALIMENTADOR DE FRUTAS 6M+ GENIAL
7592432010335;ALIVAX FORTE 650 MG X 10 CAPSULAS
7592432000084;ALIVAX FORTE 650MG DISPENSADOR X 25 BLISTER VIVAX
7598431000056;ALIVERIUM 100MG - 300 MG  X 10 CAPSULAS
7591585216755;ALIVET 125 MG - 0.5 MG / 5 ML JARABE PEDIATRICO 120 ML LETI
7591585116000;ALIVET 4 DIAS TRATAMIENTO DIA / NOCHE X12 TABLETAS
7591585116178;ALIVET GRANULADO SABOR LIMON X 6 SOBRES
7591585116673;ALIVET NOCHE FORTE 10 G X 6 SOBRES
7501008443033;ALKA SELTZER X 12 TABLETAS EFERVESCENTES BAYER
7795312100090;ALLEGRA SUSP PED 30 MG / 5 ML X 150 ML SANOFI
309970174620;ALMAY BASE DE MAQUILLAJE CON ACIDO SALICILICO NATURAL TAN 710
309970174606;ALMAY BASE DE MAQUILLAJE CON ACIDO SALICILICO TRUE BEIGE 700
309970091736;ALMAY BASE MATTE TONO NEUTRAL BEIGE 160
309970174248;ALMAY CORRECTOR CON ACID SALICILICO LIGHT 100
309970174262;ALMAY CORRECTOR CON ACID SALICILICO LIGHT MEDIUM 200
309970101923;ALMAY CORRECTOR SKIN PERFECTING TONO LIGHT MEDIUM 140
309973714045;ALMAY GODDES GLOSS LIP RAINBOW
309970135461;ALMAY LAPIZ DELINEADOR DE OJOS EN GEL RICH BLACK 110
309970173012;ALMAY MASCARA PARA CEJAS LIGHT BROWN 010
309970173029;ALMAY MASCARA PARA CEJAS MEDIUM BROWN 020
7453078514116;ALMOHADILLA PARA BAERA GENIAL
8904278593153;ALOEVIT-E LOCION HUMECTANTE DE ALOE VERA Y VITAMINA E
18906047594900;ALOPURINOL 100 MG X 10 TABLETAS JMW
8904324102797;ALOPURINOL 100 MG X 30 COMPRIMIDOS ZUZU
7598176000137;ALOPURINOL 100 MG X 30 TABLETAS ANGELUS
7501384546809;ALOPURINOL 300 MG X 20 TABLETAS NEOLPHARMA
8906005117656;ALOPURINOL 300 MG X 30 TABLETAS FARMAMED
733739108043;ALPHA LIPOIC ACID 250 MG X 60 CAPSULAS NOW
733739030467;ALPHA LIPOICO ACID 600 MG X 60 CAPSULAS NOW
7591020005296;ALPRAM 0.5 MG X 30 TABLETAS
7591020005302;ALPRAM 1 MG X 30 TABLETAS
7591020005319;ALPRAM 2 MG X 30 TABLETAS
7591519000467;ALPRAZOLAM 0.5 MG X 30 TABLETAS CALOX
7591519001495;ALPRAZOLAM 1 MG X 30 TABLETAS CALOX
7591062012948;ALRES 500 MG - 30 MG - 2 MG X 10 TABLETAS
7592601201021;ALSART 80 MG X 10 CAPSULAS
8902502117045;ALUMA-D SUSPENSION ORAL 200 ML LATTAN MEDIC
7599381000028;ALUMBRE EN PIEDRA 10 GR FARMAX
7592806133042;ALURON 100 MG X 30 TABLETAS
7592806133097;ALURON 300 MG X 20 TABLETAS
8414227037732;AMALFI CREMA SUAVIZANTE CON BALSAMO CONDITIONER 3 TRIPLE ACCION 1000 ML
8414227050205;AMALFI CREMA SUAVIZANTE PERFUME ARGAN CON KERATINA 1000 ML
7593090000089;AMARENFEN 150 MG X 1 CAPSULAS
8904210707075;AMBIODIPINA 10 MG X 30 TABLETAS
7898100243150;AMBROL 30 MG / 5 ML ADULT 100 ML BRASTERAPICA
7598008002124;AMBROXOL +LORATADINA JARABE (30 MG + 5 MG) 120 ML LAND
7467217703590;AMBROXOL - CLENBUTEROL 7.5 MG / 0.005 MG / 5 ML JARABE 120 ML S&G
7594000851593;AMBROXOL - LORATADINA 30 MG - 5 MG / 5 ML SOLUCION ORAL 120 ML BIOQUIMICA
7594000851586;AMBROXOL - LORATADINA 30 MG - 5 MG / 5 ML SOLUCION ORAL 60 ML BIOQUIMICA
8902297021916;AMBROXOL - LORATADINA 30 MG / 5 MG X 120 ML SAGA
7467217703408;AMBROXOL 15 MG / 5 ML JARABE 120 ML S&G
7592454120203;AMBROXOL 15 MG / 5 ML JARABE PEDIATRICO 120 ML LA SANTE
7592616005010;AMBROXOL 15 MG / 5 ML SOLUCION ORAL PEDIATRCO (KIMICEG)
8906078136097;AMBROXOL 15 MG X 10 TABLETAS ZUZU
7708867432721;AMBROXOL 15MG/5ML USO PEDIATRICO JARABE 120ML FELIRNI
7592454120302;AMBROXOL 30 MG / 5 ML JARABE ADULTO 120 ML LA SANTE
7594000850923;AMBROXOL 30 MG / 5 ML SOLUCION ORAL 120 ML BIOQUIMICA
8906159251534;AMBROXOL 30 MG / 5 ML SUSPENSION ORAL 60 ML ZUZU
8906078136103;AMBROXOL 30 MG X 10 TABLETAS ZUZU
7708867432042;AMBROXOL 30MG/5ML JARABE 120ML FELIRNI
AMBROXOLCLINIMED;AMBROXOL CLORHIDRATO 15 MG / 5 ML  X 100 ML (CLINIMED)
7703153020064;AMBROXOL CLORHIDRATO 15 MG / 5 ML JARABE PEDIATRICO 120 ML COLMED
7598008002148;AMBROXOL CLORHIDRATO 15MG/5ML JARABE 120 ML LAND
7703153020071;AMBROXOL CLORHIDRATO 30 MG / 5 ML JARABE 120 ML COLMED
7598828001161;AMBROXOL CLORHIDRATO 30 MG X 20 TABLETAS GLAFF
7598008002131;AMBROXOL CLORHIDRATO 30MG/5ML JARABE 120 ML LAND
8906112611290;AMICOPRA 500 MG / 2 ML X 1 AMPOLLA ADN MEDICAL
7800061031103;AMIKACINA 100 MG / 2 ML SOLUCION INYECTABLE I.M / I.V X1 AMPOLLA BIOSANO
7707236124632;AMIKACINA 100 MG / 2 ML SOLUCION INYECTABLE I.M X 10 AMPOLLA 2 ML VITALIS
8908003460512;AMIKACINA 100 MG /2 ML SOLUCION INYECTABLE I.M / I.V  X 10 AMPOLLAS KMPLUS
7591585171740;AMIKACINA 500 MG / 2 ML SOLUCION INYECTABLE I.M - I.V X 1 UNIDAD GENVEN
6942189211454;AMIKACINA 500 MG / 2 ML SOLUCION INYECTABLE I.M / I.V X 10 AMPOLLA KMPLUS
6916119062355;AMIKACINA 500MG/2ML X 10 AMP DROTAFARMA
7592806112153;AMIKANDIL SOL INYECTABLE 500 MG / 2 ML I.M I.V 2 ML X 1 AMP RONAVA
7800061020183;AMINOFILINA 250 MG / 10 ML SOLUCION INYECTABLE X1 AMPOLLA BIOSANO
7800061025102;AMIODARONA 150 MG / 3 ML SOLUCION INYECTABLE I.V X1 AMPOLLA BIOSANO
7591020003131;AMIODARONA 200 MG X 10 COMPRIMIDOS GENCER
8906082151567;AMIODARONA 200 MG X 10 TABLETAS FARMAMED
730170649142;AMIODARONA 200 MG X 10 TABLETAS KMPLUS
7598008000113;AMIODARONA 200 MG X 10 TABLETAS LAND
736372722478;AMIODARONA CLORHIDRATO 200 MG X 10 TABLETAS H&M
7591243801750;AMIODARONA HCL 200 MG X 10 TABLETAS BIOTECH
7598484001154;AMIPINA 5 MG X 30 TABLETAS
7598008001301;AMITRIPTILINA 25 MG X 10 TABLETAS LAND
7591585178176;AMLODIPINA 10 MG X 10 COMPRIMIDOS GENVEN
8904159414515;AMLODIPINA 10 MG X 10 TABLETAS ADN MEDICAL
8906130230800;AMLODIPINA 10 MG X 10 TABLETAS BRIXMEDIC
7591519001358;AMLODIPINA 10 MG X 10 TABLETAS CALOX
7598008000120;AMLODIPINA 10 MG X 10 TABLETAS LAND
7592616014029;AMLODIPINA 10 MG X 20 TABLETAS KIMICEG
7597758000763;AMLODIPINA 10 MG X 30 TABLETAS ALESS PHARMACEUTICALS
8904179732842;AMLODIPINA 10 MG X 30 TABLETAS ARTE MEDICO
6930169708315;AMLODIPINA 10 MG X 30 TABLETAS BLUEMEDICAL
7591519001648;AMLODIPINA 10 MG X 30 TABLETAS CALOX
7591585278173;AMLODIPINA 10 MG X 30 TABLETAS GENVEN
7591020003247;AMLODIPINA 10MG X 10 TABLETAS GENCER
7598176000359;AMLODIPINA 5 MG - VALSARTAN 160 MG X 30 TABLETAS ANGELUS
7591585178169;AMLODIPINA 5 MG X 10 COMPRIMIDOS GENVEN
8906112611405;AMLODIPINA 5 MG X 10 TABLETAS ADN MEDICAL
8906130230817;AMLODIPINA 5 MG X 10 TABLETAS BRIX MEDIC
7591519001334;AMLODIPINA 5 MG X 10 TABLETAS CALOX
8906005116864;AMLODIPINA 5 MG X 10 TABLETAS DROTAFARMA
8904278580993;AMLODIPINA 5 MG X 10 TABLETAS FAHD
7598008000137;AMLODIPINA 5 MG X 10 TABLETAS LAND
7598869000239;AMLODIPINA 5 MG X 10 TABLETAS NIO PHARMACEUTICAL
7598307000487;AMLODIPINA 5 MG X 28 TABLETAS GDG PHARMA
7597758000756;AMLODIPINA 5 MG X 30 TABLETAS ALESS PHARMACEUTICAL
8904179732828;AMLODIPINA 5 MG X 30 TABLETAS ARTE MEDICO
7591519001655;AMLODIPINA 5 MG X 30 TABLETAS CALOX
7591585278166;AMLODIPINA 5 MG X 30 TABLETAS GENVEN
7598828000935;AMLODIPINA 5 MG X 30 TABLETAS GLAFF
7598800000168;AMLODIPINA 5 MG X 30 TABLETAS JD PHARMA
7592616013039;AMLODIPINA 5 MG X 30 TABLETAS KIMICEG
7708867432462;AMLODIPINA 5MG X 30 TABLETAS FELIRNI
7592454886994;AMLODIPINO 10 MG X 10 TABLETAS LA SANTE
7590027000686;AMLODIPINO 10 MG X 20 TABLETAS SPEFAR
7592454889568;AMLODIPINO 10 MG X 30 TABLETAS LA SANTE
7592454887014;AMLODIPINO 5 MG X 10 TABLETAS LA SANTE
7590027000617;AMLODIPINO 5 MG X 20 TABLETAS SPEFAR
7598176000342;AMLODIPINO 5 MG X 30 TABLETAS ANGELUS
7592454889575;AMLODIPINO 5 MG X 30 TABLETAS LA SANTE
8903489001761;AMLOTAN 5 MG X 30 TABLETAS
8699525093189;AMOKLAVIN - BID 1000 MG X 14 TABS
8699525282507;AMOKLAVIN - BID 400 MG - 57 MG SUSPENSION ORAL 70 ML
7597533000117;AMOXICILINA + AC CLAVULANICO 875MG/125MG X 14 TABLETAS ZAKI
7598429002000;AMOXICILINA + ACIDO CLAVULANICO 250MG+62.5MG/5ML SUSPENSION 30ML CAMBRIDGE
7598650000677;AMOXICILINA + ACIDO CLAVULANICO 500 MG + 125 MG X 10 TABLETAS JL
8904324102292;AMOXICILINA + ACIDO CLAVULANICO 600 MG - 42,9 MG / 5 ML X 60 ML SUSPENSION X 1 UNIDAD ZAKIMED
736372692078;AMOXICILINA + ACIDO CLAVULANICO 875 MG / 125 MG X 10 TABLETAS H&M
7598800000137;AMOXICILINA + ACIDO CLAVULANICO 875MG-125MG X 14 TABLETAS JD PHARMA
675696260597;AMOXICILINA + ACIDO CLAVULANICO SUSP 400 MG / 57 MG X 60 ML BUKA
7597533000414;AMOXICILINA - ACIDO CLAVULANICO 250 MG + 62.5 MG / 5 ML SUSPENSION PEDIATRICO 60 ML ZAKI
7590027002710;AMOXICILINA - ACIDO CLAVULANICO 250 MG - 62, 5 MG / 5 ML JARABE PEDIATRICO 60 ML SPEFAR
7595152002352;AMOXICILINA - ACIDO CLAVULANICO 250 MG - 62.5 MG / 5 ML SOLUCION ORAL PEDIATRICO 100 ML REMENY
8904324102285;AMOXICILINA - ACIDO CLAVULANICO 250 MG - 62.5 MG / 5 ML SUSPENSION ORAL PEDIATRICO 60 ML ZAKIMED
7598176000724;AMOXICILINA - ACIDO CLAVULANICO 250 MG - 62.5 MG / 5 ML X 60 ML  SOLUCION ORAL PEDIATRICO ANGELUS
7591519000610;AMOXICILINA - ACIDO CLAVULANICO 400 MG SUSPENSION ORAL PEDIATRICO 70 ML CALOX
7592616576916;AMOXICILINA - ACIDO CLAVULANICO 500 MG - 125 MG X 10 TABLETAS KIMICEG
7598008000144;AMOXICILINA - ACIDO CLAVULANICO 500 MG - 125 MG X 10 TABLETAS LAND
736372692085;AMOXICILINA - ACIDO CLAVULANICO 600 MG - 42.90 MG SUSPENSION ORAL 60 ML H&M
6921875011035;AMOXICILINA - ACIDO CLAVULANICO 600 MG - 42.9MG / 5ML SUSPENSION PEDIATRICA  60 ML KMPLUS
7591585173195;AMOXICILINA - ACIDO CLAVULANICO 875 MG - 125 MG X 14 TABLETAS GENVEN
7595152002376;AMOXICILINA - ACIDO CLAVULANICO 875 MG / 125 MG X 10 TABLETAS REMENY
8906045361026;AMOXICILINA - ACIDO CLAVULANICO 875 MG / 125 MG X 10 TABLETAS ZUZU
7591519000627;AMOXICILINA - ACIDO CLAVULANICO 875 MG / 125 MG X 14 TABLETAS CALOX
6921875005966;AMOXICILINA / AC CLAV 500MG - 125 MG X 14 TAB (DROGECA)
6942189304323;AMOXICILINA 125 MG / 5 ML SUSPENSION ORAL PEDIATRICO 100 ML KMPLUS
7598252101024;AMOXICILINA 250 MG / 5 ML POLVO PARA SUSPENSION 60 ML DISTRILAB
7467217703446;AMOXICILINA 250 MG / 5 ML POLVO PARA SUSPENSION 60 ML S&G
8904324102841;AMOXICILINA 250 MG / 5 ML POLVO PARA SUSPENSION ORAL PEDIATRICO 60 ML ZAKIMED
7703712030039;AMOXICILINA 250 MG / 5 ML SUSPENSION ORAL 60 ML COASPHARMA
6942189304330;AMOXICILINA 250 MG / 5 ML SUSPENSION ORAL PEDIATRICO 100 ML KMPLUS
7590027000167;AMOXICILINA 250 MG / 5 ML SUSPENSION ORAL PEDIATRICO 45 ML SPEFAR
7598008002179;AMOXICILINA 250MG/5ML SUSPENSION ORAL 30 ML LAND
6936292192892;AMOXICILINA 500 MG / ACIDO CLAVULANICO 125 MG X 14 TABLETAS DROTAFARMA
7598578000025;AMOXICILINA 500 MG X 10 CAPSULAS DAC55
7598252101154;AMOXICILINA 500 MG X 10 CAPSULAS DISTRILAB
6936292192854;AMOXICILINA 500 MG X 10 TABLETAS DROTAFARMA
6921875010229;AMOXICILINA 500 MG X 10 TABLETAS FAHD
8901079005106;AMOXICILINA 500 MG X 10 TABLETAS IPCA
6921875011134;AMOXICILINA 500 MG X 10 TABLETAS KMPLUS
7591585470492;AMOXICILINA 500 MG X 12 CAPSULAS GENVEN
7703763070282;AMOXICILINA 500 MG X 12 CAPSULAS LA SANTE
7598484001017;AMOXICILINA 500 MG X 8 TABLETAS QUIM-FAR
7598800000106;AMOXICILINA 500MG X 10 TABLETAS JD PHARMA
8906130230824;AMOXICILINA 500MG X10 CAPSULAS BRIXMEDIC
7590027001126;AMOXICILINA 750 MG X 10 TABLETAS SPEFAR
7594000020043;AMOXICILINA SUSPENSION 250 MG / 5 ML 45 ML PED LISTER FENIX
7598008002155;AMOXICILINA+ACIDO CLAVULANICO 250MG+62,5MG/5ML SUSPENSION ORAL 30 ML LAND
7598008002162;AMOXICILINA+ACIDO CLAVULANICO 600MG+42,9/5ML SUSPENSION ORAL 30 ML LAND
7591020000758;AMOXIVAL 250 MG / 5 ML POLVO PARA SUSPENSION ORAL PEDIATRICO 90 ML
7591020000710;AMOXIVAL 500 MG X 12 TABLETAS
7591020008082;AMOXIVAL 750 MG / 5 ML POLVO PARA SUSPENSION ORAL 70 ML
7591020080613;AMOXIVAL 875 MG X 20 TABLETAS
7591020009003;AMOXIVAL A.C 250MG-62.5MG 5 ML SUSPENSION PEDIATRICA 60 ML
7591020009010;AMOXIVAL AC 400 MG / 57 MG / 5 ML SUSPENSION ORAL PEDIATRICA 60 ML
6942189304347;AMPICILINA 125 MG / 5 ML SUSPENSION ORAL PEDIATRICA 100 ML KMPLUS
6936292192908;AMPICILINA 1G - SULBACTAM 0.5 GR I.V - I.M X 10 AMPOLLAS DROTAFARMA
7703763875993;AMPICILINA 250 MG / 5 ML POLVO PARA SUSPENSION PEDIATRICO 60 ML LA SANTE
6936292192847;AMPICILINA 500 MG X 10 CAPSULAS DROTAFARMA
6921875011141;AMPICILINA 500 MG X 10 CAPSULAS KMPLUS
7592432000299;AMPLIDER 50 MG X 10 CAPSULAS BLANDAS
4897888201102;AMPLIFICADOR AUDITIVO CYBER SONIC X 1 UND
7591585213549;AMPROVIL 0.5 MG X 20 TABLETAS LETI
7591585313546;AMPROVIL 0.5MG X 10 CAPSUILAS LETI
7592454003599;AMSARTIQUE 160 MG - 10 MG X 30 TABLETAS
7592454003582;AMSARTIQUE 80 MG - 5 MG X 30 TABLETAS
7591061399941;AMY CHAMPU PARA BEBES 200 CC
7591061399989;AMY LOCION PARA BEBES 200 CC
7598055000456;ANAFLEX 250 MG X 10 TABLETAS
7592454001212;ANALPER CAF 500 MG - 40 MG X 10 TABLETAS
7592454000802;ANALPER FORTE 650 MG X 10 TABLETAS
7592454000789;ANALPER NAX 250 MG X 10 CAPSULAS
7594001101024;ANANTY 120 MG / 5 ML SUSPENSION ORAL PEDIATRICA 120 ML
7594001101581;ANANTY FORTE 160 MG / 5 ML SUSPENSION ORAL PEDIATRICA 120 ML
7594001101673;ANANTY FORTE160 MG / 5 ML SUSPENSION ORAL PEDIATRICA 60 ML PLUSANDEX
7593090000157;ANAPIR 200 MG X 10 CAPSULAS BLANDAS
7593090001024;ANAPIR 400 MG X 10 CAPSULAS BLANDAS
7593090002113;ANAPIR FLEX 600 MG - 4 MG X 10 TABLETAS FC LABORATORIOS
7591955000878;ANASMOL 2.5 MG X 10 TABLETAS
7591955003084;ANASMOL 2.5 MG X 30 COMPRIDOS
7592349911244;ANDANTOL JALEA 20 GR
8906036366481;ANFOTERICINA B 50 MG / ML X 1 AMP ZUZU
7591619518978;ANGRIP DIA X 8 COMPRIMIDOS
7591619520636;ANGRIP FORTE 24 HORAS X 14 COMPRIMIDOS
7591619001166;ANGRIP FORTE DIA X 10 COMPRIMIDOS
7591619001159;ANGRIP FORTE NOCHE X 5 COMPRIMIDOS
7591619518985;ANGRIP NOCHE X 4 COMPRIMIDOS
7453038431965;ANILLOS APILABLES GENIAL
7503024496055;ANLAC FORMULA 0 - 6 MESES 400 GR RENY PICOT
8906009231020;ANOMEX SUPOSITORIO X 10 UND
7594000490129;ANSILAN 0.5 MG X 30 COMPRIMIDOS
7594000490136;ANSILAN 1 MG X 30 COMPRIMIDOS
7591519317367;ANTAAR - HCT 2.5 MG / 6.25 MG X 30 TABLETAS
7591519051889;ANTAAR 1.25 MG X 30 TABLETAS
7591519317732;ANTAAR 10 MG X 10 TABLETAS
7591519051902;ANTAAR 10 MG X 30 TABLETAS
7591519051872;ANTAAR 2.5 MG X 30 TABLETAS
7591519317725;ANTAAR 5 MG X 10 TABLETAS
7591519317756;ANTAAR HCT  5 MG - 6.25 MG X 10 TABLETAS
7591519317749;ANTAAR HCT 2.5 MG / 6.25 MG X 10 TABLETAS
7591519317343;ANTAAR HCT 5 MG - 6.25 MG X 30 TABLETAS
787790467854;ANTI - HONGOS LIQUIDO PARA DEDOS Y UAS FUNGI FRESH ETERNAL
793869810438;ANTIAC X 10 TABLETAS MASTICABLES
7467217702104;ANTIDISRROIDAL IQI X 10 SUPOSITORIOS
7592349722925;ANTIFOM 40 MG X 10 TABLETAS
7592349001723;ANTIFOM 80 MG / ML SUSPENSION ORAL 20 ML
7592349001068;ANTIFOM FORTE 160 MG X 10 TABLETAS
75058838;ANTITRANSPIRANTE EN BARRA REXONA ANTIBACTERIAL + INVISIBLE FORMEN  48 HORAS 50 GR
7591585214706;ANTUX 6 MG / ML SOLUCION ORAL 180 ML
7592946005742;APETININ JARABE PEDIATRICO 240 ML ARCO IRIS
7595751003484;APEX JABON EN BARRA LEGACY 60 GR
7595751003491;APEX JABON EN BARRA SPORT 60 GR
7591196007155;APIRET 180 MG / 5 ML SOLUCION ORAL 60 ML
7591196002785;APIRET 180 MG / 5 ML SUSPENSION ORAL 120 ML
7591196006462;APIRET 500 MG X 10 TABLETAS
7598750000546;APIXAMED 2.5MG X 20 TABLETAS PHARMAMED
7598750000539;APIXAMED 5MG X 20 TABLETAS PHARMAMED
7599112000259;APIXTAN 5MG X 30TAB ZORIAK
7592601303176;APLACAL 750 MG X 10 TABLETAS MASTICABLE SABOR BANANA
7592601303145;APLACAL 750 MG X 10 TABLETAS MASTICABLE SABOR FRAMBUESA
7592601303169;APLACAL 750 MG X 10 TABLETAS MASTICABLE SABOR MANDARINA
7592601000013;APLACAL 750MG BANANA DISPENSADOR  X 120 TABLETAS MASTICABLES
7592601000037;APLACAL 750MG MANDARINA DISPENSADOR  X 120 TABLETAS MASTICABLES
7592601000044;APLACAL 750MG MENTA DISPENSADOR  X 120 TABLETAS MASTICABLES
7597467002386;APLICADOR CON ALGODON X 100 UND PLUSMEDIC
652931972255;APLICADORES CON ALGODON X 100 UNIDADES SUGAMA
7597830006287;APLICADORES DE MADERA CON ALGODON X 100 UND GROSSMED
5605622424859;APOSITO ADHESIVO TRANSPARENTE TEGADERM 10 CM X 12,5 CM X 1 UNIDAD BASTOS VIEGAS
051497040741;APOSITO ALGINATO DE CALCIO 4 X 4  (10 CM X 10 CM) REF CA4X4 X 1 SOBRE (KALTOSTAT) MED SUPPLY
051497041939;APOSITO ALGINATO DE CALCIO 6 X 6 (15 CM X 15 CM) REF CA6X6  X 1 SOBRE (KALTOSTAT) MED SUPPLY
3170497710010;APOSITO ALGINATO DE CALCIO MEDCARE 10 CM X 10 CM X 10 UND MEDAID
736372544346;APOSITO AUTOADHESIVO ESTERIL 9 CM X 25 CM X 1 UND VIPSALUD
793888352049;APOSITO CON VASELINA Y XEROFORMO 5 X 9 (12.5 CM X 22.5 CM) REF XRFG5X9 X 1 UND MED SUPPLY
793888352247;APOSITO DE ALGINATO DE CALCIO C/PLATA 4 X 4 (10 CM X 10 CM) REFSCA4X4 X 1 UND MED SUPPLY
793888352346;APOSITO DE GASA CON MIEL MANUKA 4 X 4 -10 CM X 10 CM X 1 SOBRE MED SUPPLY
793888352148;APOSITO DE GASA IMPREGNADO CON PETROLATUM 4 X 4 (10 CM X 10 CM) REF PTL4X4  X 1 SOBRE MED SUPPLY
644216336548;APOSITO DE PELICULA TRANSPARENTE CON ALMOHADILLA 5 CM X 7 CM REFTFD5X7 X 1 UND MED SUPPLY
8057681908936;APOSITO EUROCELL HYDRO (AQUACEL) 10 CM X 10 CM X 10 UNIDADES REF 895010 EUROFARM
8057681905485;APOSITO EURODERM FOAM HEEL 12 CM X 13 CM X 1 UND REF893060 EUROFARM
8057681905539;APOSITO EURODERM FOAM PLUS SACRAL 22 CM X 22 CM X 1 UND REF 893150 EUROFARM
A927263071;APOSITO EURODERM PLUS (TEGADERM + PAD - LEUKOMED T PLUS) 15 CM X 8 CM X 5 UNIDADES REF 897605 EUROFARM
8057681908400;APOSITO EURODERM PLUS 5 CM X 7 CM X 5 UNIDADES EUROFARM REF 897600
8057018291663;APOSITO EUROMED ALOE (LEUKOMED) 10 CM X 10 CM X 6 UNIDADES REF 891852 EUROFARM
8057018290321;APOSITO EURONET PARAFFIN (CUTICELL CLASSIC) 7.5 CM X 20 CM X 10 UND REF 560020 EUROFARM
793888352544;APOSITO GASA CON ACEITE DE PARAFINA 4 X4 (10 CM X 10 CM) REF PGD4X4 X 1 UND MED SUPPLY
051497040758;APOSITO HIDROCOLOIDE DRESSING 4 X 4 (10 CM X 10 CM) REF G1308 X 1 UND MED SUPPLY
051497041946;APOSITO HIDROCOLOIDE DRESSING 6 X 6 (15 CM X 15 CM) REFG1315 X 1 UND MED SUPPLY
793888352643;APOSITO HIDROCOLOIDE EXTRA DELGADO 4 X 4 (10 CM X 10 CM) REF G1408 X 1 UND MED SUPPLY
3170497700010;APOSITO HIDROCOLOIDE MEDCARE 10 CM X 10 CM X 10 UND MEDAID
7707331801247;APOSITO LEUKOMED T PLUS 10 X 25 CM REF 72382-03 X 1 UND BSN
3170478340010;APOSITO PARA HERIDAS HYPAMED 10 CM X 10 MTS X 1 ROLLO MEDAID
6223004866821;APOSITO PHARMA ALGI F CON ALGINATO DE CALCIO 10 X 10 CM X10 UND REF PADALGIF1010 PHARMAPLAST
6223004866838;APOSITO PHARMA ALGI F CON ALGINATO DE CALCIO 10 X 20 CM X 10 UND REF PADALGIF1020 PHARMAPLAST
6223004866814;APOSITO PHARMA ALGI F CON ALGINATO DE CALCIO 5 X 5 CM X 10 UND REF PADALGIF5050 PHARMAPLAST
6223004863660;APOSITO PHARMACOLL AG ANTIMICROBIANO 10 CM X 10 CM X 10 UND GENIA CARE
6223003736323;APOSITO PHARMACOLL AG ANTIMICROBIANO 15 CM X 15 CM X 5 UND PHARMAPLAST
6222023800397;APOSITO PHARMACOLL COMFORT PLUS 10 CM X 10 CM X 10 UND GENIA CARE
6222023800403;APOSITO PHARMACOLL COMFORT PLUS 20 CM X 20 CM X 5 UND PHARMAPLAST
7594001563853;APOSITO PHARMAPORE ESTERIL 5 CM X 7,2 CM X 5 UND PHARMAPLAST
644216335640;APOSITO SILICONE BORDERED SACRUM 7 X 7 / 17.5 CM X 17.5 CM REF S71077 X 1 UND MED SUPPLY
8057681905171;APOSITO SILVERMED SB CON PLATA 10 CM X 10 CM X 5 UNIDADES REF 892073 EUROFARM
736372544339;APOSITO TEGADERM FILM 10 X 12 CM X 1 UND VIPSALUD
742033994696;APOSITOS CIRCULARES (CURITAS) X 100 UND BRIUTCARE
742033994726;APOSITOS FLEXIBLES CURITAS X 20 UNIDADES BRIUTCARE
742033994719;APOSITOS KIDS CURITAS X 20 UND BRIUTCARE
742033994702;APOSITOS MIXTOS X 20 UNIDADES BRIUT CARE
8904187862395;APROLOL 2.5 MG X 30 TABLETAS
3582910027768;APROVEL 150 MG X 14 TABLETAS
7593090000034;APYRENE 650 MG X 10 CAPSULAS
7707271451724;AQUALEN PLUS EMULSION HIDRATANTE 240 ML VINCENTI
3401564019588;AQUARUBORIL MICELAR 30 ML
