product_id;name;price_usd;stock;barcode;due_date
14505;AMOXIC+CLA LA500/125 X100;1416.29;48;7598008001639;2025-09
17114;AMOXICI AC.DP500/125 10TA;317.95;147;7592616576916;2025-08
16938;AMOXICILINA BM500 X30CA;123.76;660;7598127001664;2026-04
12640;AMOXICILINA DAC500 X10TA;86.09;1618;7598578000025;2026-08
13582;AMOXICILINA DIS250 PPSO60;133.64;276;7598252101024;2026-06
14267;AMOXICILINA DIS500 X100CA;462.38;83;7598252101147;2026-03
15891;AMOXICILINA FAHD500 10X10;427.4;222;6921875010229;2026-08
14869;AMOXICILINA FM500 X10CA;57.91;383;8906082150676;2026-06
VO106;AMOXICILINA GCR500 X12CA;139.67;399;7591020008860;2029-02
17455;AMOXICILINA GN500MG.X12CA;170.7;537;7591585470492;2026-05
17431;AMOXICILINA IPCA500 X10CA;96.45;80;8901079005106;2026-11
16250;AMOXICILINA KMP250 SO100;137.51;103;6942189304330;2026-09
LR140;AMOXICILINA LF250MG.SUSP.;90.25;180;7594000020043;2025-11
LR100;AMOXICILINA LF500MG.X12CA;123.97;692;7594000020036;2027-05
GQ800;AMOXICILINA LS500 X12CA;179.64;13899;7703763070282;2026-02
GQ360;AMOXICILINA LS500MG.X6CA;96.7;1299;7703763070299;2025-12
14111;AMOXICILINA QF500 X8CA;35.75;897;7598484001017;2025-04
SP370;AMOXICILINA SP250 PPSO45;108.37;265;7590027000167;2026-05
19686;AMOXICLAVEX 600/42.9 60ML;212.99;258;7598127002265;2027-01
19687;AMOXICLAVEX 875-125 X14TA;374.4;160;7598127002302;2026-12
KL088;AMOXIDUO 750MG.PPSO 70ML.;338.0;96;7795345010977;2026-09
KL174;AMOXIDUO 875MG. X14CO;358.8;161;7795345011219;2027-02
VM780;AMOXIVAL 250MG.PPSO 90ML.;256.59;128;7591020000758;2026-05
VM419;AMOXIVAL 750MG.PPSO 70ML.;370.28;158;7591020008082;2029-05
VM021;AMOXIVAL 875MG. X20TA;522.72;327;7591020080613;2029-03
19579;AMOXIVALAC 250/62,5 60ML.;305.78;56;7591020009003;2026-05
19580;AMOXIVALAC 400/57 60ML.;428.38;62;7591020009010;2026-03
GQ324;AMPICILINA LS250 PPSO60ML;130.08;310;7703763875993;2025-08
18526;AMPICILINA VITA1G. X10A;358.06;26;7707236120467;2027-02
18527;AMPICILINA VITA500MG.X10A;343.75;17;7707236120641;2027-03
18230;AMPLIDER 50MG. X10CA.BLA;57.04;253;7592432000299;2025-05
18000;AMPROVIL 0,5MG. X20CA;306.98;45;7591585213549;2025-08
18482;AMY ACEITE BEBES 220CC.;112.97;19;7591061403365;2026-06
15834;AMY COLONIA 220CC.;93.87;33;7591061508176;2026-03
CH113;AMY HISOPOS X60;26.47;262;7591061400111;2026-05
CH075;AMY LOCION 200CC.;71.94;33;7591061399989;2026-04
18733;AMY MOTAS ALGODON X50;53.59;60;7591061399958;2026-05
CH098;AMY T.HUM. MNZNILLA X72;42.28;334;7591061503058;2026-06
CH087;AMY TALCO 200GR.;122.56;34;7591061400142;2026-04
12899;ANAFLEX 250MG. X10TA;68.35;117;7598055000456;2025-10
18367;ANALGAN 1GR. X20CO;119.57;415;7861152100016;2027-04
QO480;ANALPER 150JBE.PED.120ML;99.09;1448;7592454003117;2027-03
QO340;ANALPER CAF 500/40 X10TA;83.41;330;7592454001212;2026-01
QO490;ANALPER FEMPLUS200/10 X10;169.41;1109;7592454003063;2026-05
QO270;ANALPER FORTE TAB. 650X10;54.91;906;7592454000802;2026-01
QO320;ANALPER NAX 250MG. X10CA;95.79;1102;7592454000789;2026-04
QO290;ANALPER PLUS 500/10 X10TA;177.23;1517;7592454000796;2026-05
OJ006;ANAMU MAPURITE HP X60CA;188.58;2;7592710000362;2026-06
15393;ANANTY 120MG. S.ORAL120ML;74.1;595;7594001101024;2026-06
19565;ANANTY 650MG. X10TA;39.0;1037;7594001101833;2026-04
RZ390;ANANTY FORTE160 PED.120ML;71.83;482;7594001101581;2026-02
15394;ANANTY FORTE160MG.SO60ML;44.2;184;7594001101673;2025-11
11352;ANAPIR 400MG. X10CA,BLAN;107.33;884;7593090001024;2027-05
XM003;ANAPIR IBUPROFENO 200X10;74.88;670;7593090000157;2027-03
18873;ANAPIRFLEX 600-4 X10TA;149.38;456;7593090002113;2026-07
PD910;ANASMOL  2,5MG. X10CO;166.4;100;7591955000878;2025-06
KN420;ANASMOL 2,5MG. X30CO;224.9;161;7591955003084;2025-06
PD114;ANASMOL 5MG. X10CO;218.4;20;7591955000915;2025-05
KL489;ANASMOL 5MG. X30CO;369.2;165;7591955003091;2028-03
AY216;ANDADERA ALUM. D.REFUERZO;2223.0;1;7592194003958;2034-01
KX400;ANDADERA CON RUEDAS;2223.0;3;7592194003941;2034-01
KX174;ANDADERA CROMA D.BOTON KX;2223.0;3;7592194003903;2034-01
GG060;ANDANTOL JALEA 20GR.;171.99;258;7592349911244;2026-02
15038;ANGRIP DIA X8CO;117.0;194;7591619518978;2028-04
19796;ANGRIP FORTE D/N X15CO;178.1;464;7591619001173;2026-06
19071;ANGRIP FORTE DIA X10CO;114.4;110;7591619001166;2025-10
19070;ANGRIP FORTE NOC X5CO;104.0;128;7591619001159;2025-10
15074;ANGRIP NOCHE X4CO;74.88;66;7591619518985;2027-05
19679;ANIS ESTRELLADO FSI5GR.X6;241.49;35;7592368003227;2026-02
19486;ANODYNE 0,1% SOL.OFT.5ML.;91.0;297;7598055000227;2026-04
14379;ANOMEX 0,25/3/5/0,5 10SUP;256.62;341;8906009231020;2025-08
GP230;ANSILAN  0,5MG. X30CO;137.8;153;7594000490129;2026-09
GP270;ANSILAN 1MG. X30CO;182.0;129;7594000490136;2025-11
11139;ANSILAN 2MG. X30CO;250.9;123;7591955558348;2025-09
18829;ANTAAR 1,25MG. X30TA;160.77;372;7591519051889;2027-06
13133;ANTAAR 10MG. X10TA;106.3;63;7591519317732;2026-03
11336;ANTAAR 10MG. X30TA;276.89;374;7591519051902;2026-05
13134;ANTAAR 2,5MG. X10TA;81.07;540;7591519317718;2027-02
10727;ANTAAR 2,5MG. X30TA;179.26;1875;7591519051872;2027-05
13135;ANTAAR 5MG. X10TA;92.53;107;7591519317725;2027-02
10827;ANTAAR 5MG. X30TA;194.1;1307;7591519051896;2027-05
13136;ANTAAR HCT 2,5-6,25 X10TA;104.65;97;7591519317749;2027-05
11801;ANTAAR HCT 2,5-6,25 X30TA;238.93;591;7591519317367;2027-05
13137;ANTAAR HCT 5-6,25 X10TA;120.81;182;7591519317756;2027-02
11732;ANTAAR HCT 5-6,25 X30TA;312.3;400;7591519317343;2027-02
13521;ANTI TRANS DA LILA B 150M;50.81;49;7595751003576;2025-09
10611;ANTI TRASP BIORGAN 90BOL.;47.66;18;7596548000723;2030-01
10443;ANTI TRASP CA DERNI90BO;53.3;28;7596548000082;2026-05
10442;ANTI TRASP DA DERNI90BO;53.3;21;7596548000099;2026-05
13845;ANTI TRASP S/A 50CM3 DERN;32.6;17;7598084000540;2024-09
13984;ANTIBAC. SPLASH 200ML;67.34;61;7591061650356;2025-07
12164;ANTICONCEPTI BM3-0,03 X21;151.42;438;6930169708360;2026-12
19614;ANTIFOM 125MG.MAND. X10TM;168.55;176;7592349001822;2026-04
VA012;ANTIFOM 40MG. X10CO;192.63;1258;7592349722925;2026-02
18402;ANTIFOM 80MG. S.ORAL 20ML;158.24;291;7592349001723;2026-03
14983;ANTIFOM FORTE 160MG.X10CO;231.04;318;7592349001068;2025-10
KV004;ANTILAX 2MG. X10TA;104.13;696;7591821102095;2026-02
LT880;ANTUX SOL.ORAL CEREZA120;194.81;144;7591585114709;2027-03
AN180;APETININ AI JBE.PED.240ML;220.38;93;7592946005742;2026-07
SW230;APIDRA SOLOSTAR CART.3ML.;770.75;1;3582910023630;2025-07
LO444;APIRET 180SOL.ORAL 120ML.;121.4;10956;7591196002785;2026-04
11808;APIRET 180SOL.ORAL 60ML.;64.88;6723;7591196007155;2026-05
18450;APIRET 500MG. X10TA;37.18;6902;7591196006462;2027-03
19546;APIRET FORTE 650MG. X10TA;29.65;9697;7591196006479;2027-06
19797;APITENA 2,5MG. X30CO;578.21;56;7841141004945;2026-04
19798;APITENA 5MG. X30CO;893.8;58;7841141004952;2026-02
19327;APIXABAN MT2,5MG. X30TA;345.72;33;8904278597489;2026-11
19460;APIXABAN MT5MG. X30TA;406.98;30;8904278597526;2026-11
18415;APIXTAN 5MG. X30TA;397.8;20;7599112000259;2025-08
13419;APLACAL 750BANANA X10TM;228.42;173;7592601303176;2025-10
16918;APLACAL 750BANANA X120TM;1764.8;57;7592601000013;2026-02
13420;APLACAL 750FRAMB. X10TM;228.42;383;7592601303145;2026-03
16896;APLACAL 750FRAMB. X120TM;1764.8;110;7592601000020;2026-04
13421;APLACAL 750MANDA. X10TM;228.42;139;7592601303169;2025-06
16919;APLACAL 750MANDA. X120TM;1764.8;38;7592601000037;2025-04
13422;APLACAL 750MENTA X10TM;228.42;196;7592601303152;2026-02
16897;APLACAL 750MENTA X120TM;1764.8;18;7592601000044;2025-09
KH026;APLICADOR ALGODON X100 KX;39.52;393;813333012400;2028-04
19181;APPLE VINEGAR ALFAX60CA;399.57;55;676194174508;2026-10
16951;APPLE VINEGAR VAL450 30CA;263.25;41;617748376337;2028-04
NW750;APPLE VINEGAR450MG.X180CA;719.55;21;733739110312;2027-04
VC490;APYRENE 650MG. X10CA.BLA.;77.38;108;7593090000034;2025-11
LM170;AQUAPHAR L.HIDR. 140CC.;193.7;43;7592025101600;2027-04
18779;AQUATOP CR.RES.INT. 250G.;1300.0;79;7703281002024;2026-01
18778;AQUATOP LIMP.LIQ. 400ML;871.0;117;7703281020257;2025-11
18165;ARADROXINA 200MG. X20TA;559.0;62;7591243801965;2026-02
FA419;ARANDA  2,5MG/50MG. X30CA;525.2;429;7591821904385;2026-04
17905;ARANDA 2,5/50MG X10CA;191.1;227;7591821210707;2026-04
FA424;ARANDA 5MG-100MG. X30CA;634.4;331;7591821904378;2026-05
18318;ARBITEL 20MG. X30TA;99.1;22;7598055000616;2025-01
12906;ARBITEL 40MG. X30TA;103.06;149;7598055000470;2025-03
18317;ARBITEL 80MG. X30TA;68.21;183;7598055000654;2025-02
MY680;ARBIXIL 15MG-10MCG.JBE120;303.24;1051;7592601100126;2027-01
MY014;ARBIXIL 7,5-5 GOTAS 15ML.;162.01;109;7592601100683;2026-05
MY105;ARBIXIL 7,5-5 JBE.PED.120;275.56;344;7592601100638;2027-01
17639;ARCODEX 120MG. X7TA;209.46;20;7750215023792;2025-10
16775;ARCOVAL 60MG. X7TA;130.64;146;7591020009157;2026-04
19462;ARIPIPRAZOL MT15MG. X10TA;199.45;91;8904278597557;2026-11
17662;ARIPIPRAZOL WC10MG. X10TA;160.51;29;8904278588258;2027-03
ZV002;ARNICA CR.40GR.VIHOM;104.25;18;7593533000409;2028-03
KQ018;ARNICA CRIS.RHEL TAR.250G;141.04;97;7593434000218;2027-07
ZV005;ARNICA D6 GLOB.30GR VIHOM;144.79;1224;7593533001116;2027-05
16717;ARNICA ET GEL NAT. 237ML.;180.01;32;787790469452;2027-08
11211;ARNICA FC FORTE TARRO 250;169.23;272;7593090000799;2027-05
10854;ARNICA FC FORTE90GR.BOL;90.98;634;7593090000676;2027-05
XM004;ARNICA FC GEL MASAJE250;141.09;165;7593090000775;2027-05
VF010;ARNICA FC GEL PM BOL90GR.;87.05;219;7593090000201;2027-02
11209;ARNICA FC LOC.AER. 64GR.;72.69;84;7593090001079;2026-12
19206;ARNICA FC LOC.CORP. AER75;170.35;41;7593090002731;2026-12
14722;ARNICA FC PLUS GEL TAR250;155.06;159;7593090000218;2027-05
11210;ARNICA FC PLUS TERMO 90GR;94.91;181;7593090000706;2027-02
KQ020;ARNICA MONTANA PLUS 240G;126.78;71;7593434000140;2027-03
10867;ARNICA P.RHELEN SPRAY120;127.27;101;7593434000430;2026-06
KQ016;ARNICA PLUS TARRO 250GR.;141.04;295;7593434000089;2027-06
ZV004;ARNICA+CALEND.VIHOM BOL90;151.11;9;7593533004513;2027-04
ZV003;ARNICAVIHOM GOTAS 30ML.;98.46;14;7593533003899;2027-04
11857;ARTENOLOL 100MG. X30TA;156.0;244;7592806133066;2026-01
19047;ARTRILESS PLUS 400MG. X60;189.85;16;7598212000138;2025-03
14751;ARTRISAN 300MG. X90CA;213.55;47;7592946000013;2026-01
16855;ARTRITES 75MG/3ML. IM X5A;540.53;27;7707355052083;2024-11
19314;ARTRIVERA AH 600MG. X60CA;291.46;179;7593089000120;2026-03
LT800;ARTRODAR 50MG. X10CA;194.19;73;7591585113405;2028-03
LT810;ARTRODAR 50MG. X30CA;564.25;24;7591585213402;2027-03
18221;ARTROVIT 500MG. X30CA;151.96;6650;7596526000295;2026-06
16946;ARUDIL 10MG. X10TA;177.1;383;7591821210424;2026-03
16945;ARUDIL 10MG. X30TA;422.8;1180;7591821210660;2026-03
11905;ARUDIL 15MG. X10TA;230.75;441;7591821210011;2026-04
11906;ARUDIL 15MG. X30TA;551.5;876;7591821210561;2026-04
11716;ARUDIL 20MG. X10TA;317.88;382;7591821210028;2026-05
11717;ARUDIL 20MG. X30TA;761.32;893;7591821210578;2026-05
ED450;ARZOMIDOL 200MG.PPSO 15ML;174.33;818;7592803000019;2026-05
GT119;ASAPROL 81MG. X100CO;369.37;768;7591585261236;2026-03
GT005;ASAPROL 81MG. X40CO;151.41;2975;7591585561237;2026-06
19531;ASARAP 10MG. X10CO;130.48;257;7591585313355;2026-03
19106;ASARAP 10MG. X30CO;381.24;58;7591585213358;2026-03
19148;ASARAP 15MG. X10CO;163.27;34;7591585313331;2026-02
19149;ASARAP 15MG. X30CO;466.19;28;7591585213334;2025-10
19290;ASARAP 20MG. X10CO;178.95;5;7591585313348;2026-02
19305;ASARAP 20MG. X30CO;493.55;69;7591585213341;2026-02
MY030;ASCAFYL PLUS500-30-2 10TA;129.58;273;7592601100676;2026-02
MO011;ASCAFYL SC GOTAS PED.15ML;126.77;240;7592601301776;2025-12
MY170;ASCAFYL TAB. X10;141.74;217;7592601100140;2026-05
15878;ASPIRADOR NASAL CORCHITO;199.24;43;7707233050552;2034-01
19093;ASPIRINA BAYER100 X20TA;104.36;1746;011418014091;2025-02
17318;ASTEFOR 500MG. X10CO;338.0;112;7591619000589;2026-05
19632;ATAMEL 120MG. T.FRUT120ML;99.0;1408;7591519001297;2026-06
PF140;ATAMEL 500MG. X20TA;109.26;2311;7591519000986;2027-01
PF204;ATAMEL FORTE 650MG. X10TA;83.56;13588;7591257000552;2027-04
10583;ATAMEL PLUS 500/32 X10TA;112.72;887;7591519000993;2025-10
19706;ATAMELCO 500MG-25MG.X10TA;150.32;618;7591519001167;2026-04
16418;ATENOLOL BM100MG. X30TA;23.3;98;7598127001480;2024-10
13642;ATENOLOL BUKA50MG. X30TA;73.71;110;675696259966;2026-10
DP550;ATENOLOL DP 50MG. X30TA;94.97;363;7592616011028;2026-05
GN245;ATENOLOL GN100MG. X30CO;176.46;113;7591585175014;2029-03
GN250;ATENOLOL GN50MG. X30CO;153.47;14;7591585175021;2029-05
14538;ATENOLOL LAND50 X100TA;105.3;5;7598008001387;2025-07
GQ664;ATENOLOL LS100MG. X30TA;182.65;409;7592454001106;2026-06
16245;ATENOLOL NIO100MG. X10TA;26.09;67;7598869000277;2025-02
LD510;ATODERM BALS.LABIAL 15ML.;390.23;27;3701129801000;2025-08
LD130;ATODERM CR.CORP. 200ML.;819.72;9;3701129805336;2026-02
17117;ATODERM CR.CORP.ULTRA500;1063.31;3;3701129805343;2026-03
18300;ATODERM GEL DOUCHE 500ML.;855.39;7;3401399372407;2026-02
17118;ATODERM GEL LIMP. 200ML.;743.86;16;3401560936988;2025-10
17232;ATODERM INT.GEL-CR.200ML.;870.14;20;3701129802663;2026-05
LD250;ATODERM INTENSI PAIN 150G;546.95;1;3401399373527;2025-07
18581;ATOLIPOL DUO 20-10 X30CO;198.05;6;7598431000193;2026-05
18580;ATOLIPOL DUO 40-10 X30CO;198.05;25;7598431000186;2026-05
CO016;ATORVACOF 20MG. X14TA;115.03;67;7591818210512;2025-10
11537;ATORVASTA SP 20MG. X14CO;97.17;317;7590027002291;2026-04
MK139;ATORVASTATINA +MK40 X30TA;396.92;1040;7591519051568;2026-05
15031;ATORVASTATINA AL20 X30TA;98.62;201;7597758000732;2025-05
15384;ATORVASTATINA AL40 X30TA;136.23;453;7597758000749;2025-06
19370;ATORVASTATINA AM20 X10CO;28.67;324;731946648550;2025-04
16213;ATORVASTATINA ANG20 X30TA;115.17;130;7598176000250;2026-07
18081;ATORVASTATINA BM40 X30TA;113.15;542;7598127001268;2026-12
15427;ATORVASTATINA BUKA20 30TA;90.09;74;675696260139;2026-10
15428;ATORVASTATINA BUKA40 30TA;94.77;375;675696260146;2026-10
14780;ATORVASTATINA DAC40 X30TA;147.58;203;7598578000254;2026-12
18232;ATORVASTATINA DIS40 X30TA;157.56;72;7598252000082;2026-08
15716;ATORVASTATINA FM20 X30TA;86.88;213;8906005117564;2026-05
15717;ATORVASTATINA FM40 X30TA;100.04;163;8906005118783;2026-05
14966;ATORVASTATINA GEA40 X10TA;71.5;31;8908007037345;2026-02
VO109;ATORVASTATINA GENCER 20 X20;137.27;75;7591020080453;2026-02
VO111;ATORVASTATINA GENCER 40 X20;232.35;133;7591020008884;2029-02
GN092;ATORVASTATINA GN 20X30;188.32;679;7591585373441;2026-05
GN424;ATORVASTATINA GN20 X10CO;72.38;219;7591585173447;2026-05
GQ754;ATORVASTATINA LS20 X14TA;103.01;406;7592454001557;2026-03
13910;ATORVASTATINA LS20 X30TA;154.03;1642;7592454889650;2026-05
15151;ATORVASTATINA PORT20 X100;374.0;72;7750215028315;2025-09
16171;ATORVASTATINA SP40 X20CO;115.68;588;7590027002581;2026-06
16168;ATORVASTATINA SP80 X20CO;138.35;1721;7590027002567;2026-05
12543;ATOVAROL 20MG X14CA;142.22;116;7592432901435;2026-01
VP042;ATOVAROL 20MG. X30CA;282.01;157;7592432900148;2026-01
VP041;ATOVAROL 40MG. X30CA;372.66;367;7592432900155;2026-05
PO170;ATROBEL 10MG. GOTAS 15ML.;182.0;279;7592806123012;2026-04
15949;ATROPINA CLEO1% S.OFT.5ML;83.34;99;7598677000131;2026-04
19598;ATROPRA 1MG/ML. X50A;453.78;110;8906112611474;2026-09
16906;ATROVERAN 10MG. X10TA;210.98;911;7592349001129;2026-03
VA292;ATROVERAN 10MG.GOTAS 15ML;212.12;448;7592349722161;2026-04
18872;AUGMENTIN 400-57,5 PPS70;598.0;110;7861028101345;2025-06
SM001;AUGMENTIN 500-125 X10TA;653.12;139;7861028101352;2024-10
18871;AUGMENTIN 600-42,5 PPS100;521.3;104;7861028101291;2025-04
GL204;AUGMENTIN 875/125 X14TA;703.3;129;7758713058827;2025-02
18496;AUPREL 90MG. X20CO;745.29;125;7592349001600;2026-04
NZ006;AUTIRICE POLVO 300GR.;702.0;5;7591285000906;2027-05
BA164;AVELOX 400MG. X5CO;1092.0;66;7702123408949;2026-07
BA720;AVELOX 400MG.INF.IV 250ML;988.0;99;7702123409861;2025-06
19601;AVETAL-12 5ML. X1A;388.14;181;7502245841651;2026-01
AV105;AVISPA CHAMPU 120ML.;82.11;116;7591635000105;2026-06
AV110;AVISPA CHAMPU 220ML.;109.17;91;7591635000112;2026-06
AV175;AVISPA CHAMPU 60ML.;59.56;155;7591635000136;2026-04
AV120;AVISPA REPEL AER. 135ML.;145.26;72;7591635000211;2026-07
AV115;AVISPA REPEL AER. 220ML.;161.06;59;7591635000228;2026-07
13284;AVOST 0,004% GTAS.OFT.3ML;330.46;1122;7598055000036;2026-04
17380;AXION LP CR. M.USO450;127.75;21;7591083018608;2026-01
18273;AXION LP CR.ALOE-VIT E450;141.04;32;7702010381881;2026-04
17377;AXION LP CR.LIMON235;66.48;28;7702010381256;2026-04
17376;AXION LP CR.LIMON450;127.75;20;7702010380747;2026-01
19417;AXION LP CR.XTREME 450G.;141.04;14;7509546684321;2025-11
17378;AXION LP LIQ.LIMON400;113.02;14;7509546017143;2026-01
LT404;AXOKINE 400MG. X5CO;305.62;45;7591585114280;2025-10
LO950;AZACARD 81MG.  X60TA;196.17;352;7591196002471;2025-11
LO970;AZACARD 81MG. X30TA;131.81;1494;7591196002464;2026-01
19226;AZATIOPRINA RON50 X100CO;1591.59;23;7798239770223;2025-11
16061;AZDET 500MG. X3TA;71.5;188;745687143267;2026-02
19244;AZELASTINA LO0,05% OFT5ML;231.26;95;7591196006509;2026-10
RZ220;AZITRODEX 500MG. X3TA;77.22;388;7594001101352;2026-05
RZ380;AZITRODEX 500MG. X5TA;109.98;293;7594001101369;2026-04
12138;AZITROMICI BM200 PPSO15ML;64.9;892;6930169708346;2026-09
13426;AZITROMICI DAC200 PPSO15;92.24;330;7598578000629;2025-11
MK088;AZITROMICINA +MK500 X3TA;94.51;7482;7591519002027;2027-03
18403;AZITROMICINA +MK500 X5TA;115.25;3722;7591519000979;2027-04
12193;AZITROMICINA AL200 22,5ML;139.72;542;7597758000152;2025-11
12037;AZITROMICINA AL500 X5TA;91.24;500;7597758000145;2026-09
19371;AZITROMICINA AM500 X5CO;99.45;254;7770108671039;2027-04
13485;AZITROMICINA ANG200 15ML.;141.79;126;7598176000182;2027-03
12377;AZITROMICINA ANG500 X3TA;66.41;305;7598176000052;2026-06
13123;AZITROMICINA BM500MG.X6CA;93.6;795;6972718560043;2025-04
13643;AZITROMICINA BUKA500 X5TA;94.77;62;675696259973;2026-10
12024;AZITROMICINA DAC500 X3TA;72.25;576;7598578000049;2026-08
14758;AZITROMICINA DIS500 X3TA;77.48;1702;7598252101116;2027-02
14871;AZITROMICINA FM200 15ML.;68.44;411;8906082150782;2026-07
14870;AZITROMICINA FM500 X3TA;63.18;539;8906005117618;2027-01
VO310;AZITROMICINA GENCER500 X5;132.21;153;7591020007597;2029-03
17398;AZITROMICINA GLA500 X3TA;62.4;191;7598828000874;2025-11
GN629;AZITROMICINA GN500 X5CO;103.56;2572;7591585279460;2028-05
14541;AZITROMICINA LAND200 15ML;77.92;126;7598008000205;2025-09
14542;AZITROMICINA LAND500 X3TA;57.92;123;7598008000212;2025-07
LR220;AZITROMICINA LF500 X3CA;72.67;39;7594000020074;2026-02
GQ179;AZITROMICINA LS200 PPSO15;170.31;541;7703763700318;2027-05
GQ749;AZITROMICINA LS500 X5TA;127.06;1856;7703763700219;2027-03
18852;AZITROMICINA MEF500 X5TA;79.89;291;8436609070298;2025-10
17346;AZITROMICINA POR200 PPS30;245.39;17;7750215014363;2027-01
14949;AZITROMICINA PORT200 15ML;140.89;372;7750215017562;2026-09
14412;AZITROMICINA SP500 X5CO;120.86;1432;7590027002451;2026-02
18168;AZONAX 1GR. PPSI X1A;319.72;53;7597758000909;2025-10
16114;AZUFRE FSI POL 20GX12TAR;677.51;5;7592368003371;2025-07
DT410;AZUFRE POLVO DT X12;414.92;75;17591616001517;2027-04
FS009;AZUL METILENO FSI 30ML.X6;281.74;23;7592368000424;2026-05
13754;AZUL METILENO SPRAYX70ML;142.48;22;7594001455332;2025-09
10322;AZUTAN TOPICO BUCAL 180ML;201.5;90;7591243803167;2026-07
19310;B-COMPLEX ET X60TA;294.05;39;787790457657;2026-03
13961;BABILINKID 100/0,42 20ML.;145.55;178;7591585217660;2026-06
GD520;BABYGAMMA SOYA 400GR.;614.25;4;7591285000739;2026-12
LM160;BABYSKIN CR. 60GR.;174.2;17;7592025101426;2026-10
18859;BACITRACINA DIS UNG.20GR.;94.64;336;7598252001010;2026-06
DP105;BACITRACINA DP UNG. 15GR.;106.96;431;7592616021010;2027-04
KL115;BACITRACINA KL UNG. 15GR.;127.4;411;7591619505015;2027-09
PO175;BACITRACINA PO UNG. 15GR.;125.06;827;7592806141016;2027-05
15445;BACITRACINA SGG UNG.15GR.;99.67;444;7596347793567;2026-07
15680;BACITRACINA+NEO UNG.15GR.;84.41;73;6942189211348;2027-02
12907;BACTIN 0.3% SOL.OFT. 5ML.;88.72;129;7598055000050;2025-11
19482;BACTIN-D 0,3%-0,1% OFT5ML;148.63;100;7598055000302;2025-09
17558;BACTRIM 200/40 SUSP.100ML;490.72;74;7707355055930;2026-02
17557;BACTRIM 400MG/80MG. X20TA;746.11;88;7707355055916;2025-08
17556;BACTRIM F 800/160 X10TA;684.61;237;7707355055923;2026-11
HI810;BACTRIZOL SO.INY. IV100ML;197.91;32;7592637005501;2026-04
PO500;BACTRON FORTE TAB. X10;227.24;965;7592806133530;2027-05
PO180;BACTRON SUSP. 100ML.;179.4;662;7592806122015;2029-03
PO185;BACTRON TAB. X20;203.32;1435;7592806133073;2029-04
DP520;BALSADER POMADA 30GR.;78.83;222;7592616030012;2029-04
16633;BANDAS ADH. PIEL ZU X20;47.52;162;7597297000293;2028-03
13662;BANDAS ADH.MIX PIEL ZU 20;47.52;125;7597297000316;2028-12
10005;BAÑO CR.HD ACEI.OLIVA240;73.41;36; 7593723000974; 2030-1
19549;BAÑO CR.HD ARGA/AGUACA240;73.41;3; 7593723002183; 2027-0
PD565;BARGONIL UNG. 10GR.;370.5;435;7591955000045;2028-02
PD830;BARGONIL UNG. 30GR.;715.0;170;7591955000052;2027-09
11600;BARR DER.BIOS P.GRASA 90;49.65;966;7595481000234;2028-05
11601;BARR DER.BIOS P.SECA 90;52.48;1275;7595481000241;2028-02
18821;BARRA LI.FAC.CORP. ZO90G.;57.49;152;7596211000166;2026-05
11945;BARROCU T. GEL.LI.FAC.120;275.74;28;7593090002397;2026-04
11270;BARROCUTINA GEL FAC.20GR.;99.22;31;7593090002199;2027-05
KX990;BASTON 3 PATAS KX;710.12;14;7592194003767;2034-01
AY137;BASTON 4PATAS BASE PEQ.KX;741.0;21;7592194003750;2034-01
18048;BASTON C/ASIENTO AJUST.KX;802.75;13;7592194003743;2034-01
AY213;BASTON PLEGAB ASA MADERA;543.4;3;7592194003736;2034-01
17614;BAYGON D.ACCION AER.235;150.54;8;7591005004238;2026-05
17615;BAYGON D.ACCION AER.360;198.03;13;7591005004221;2026-05
18245;BEDEX 0,15% TOP.BUCAL 120;89.44;20;7594001101871;2025-07
HI008;BEHKACIN 500 2ML. X25AMP.;2587.82;16;7592637002517;2025-08
GH430;BELARA 2MG-0,03MG. X21TA;756.56;482;7451107020010;2026-08
MY565;BELOC 100MG. X10TA;202.57;409;7592601100188;2025-09
MY425;BELOC 100MG. X20TA;285.42;16;7592601100195;2025-09
MY505;BELOC 50MG. X30TA;319.48;113;7592601100171;2025-12
18414;BEMPEGRAS 180MG. X30TA;975.0;8;7599112000266;2026-10
CO430;BENCIDAMINA CO T.BUCAL120;116.66;92;7591818139004;2027-06
MY185;BENDAMEN 100MG. X6TA;152.92;837;7592601100218;2029-05
LN240;BENFLUX 15MG.JBE. 120ML.;101.56;171;7592348203005;2025-05
LN245;BENFLUX 30MG. X20TA;153.4;14;7592348203104;2025-09
14064;BENZAWASH DET LIQ CITR500;65.0;3;7592510001163;2027-02
14065;BENZAWASH DET LIQ FRUT500;65.0;11;7592510001118;2027-02
11532;BENZAWASH DET LIQ FRUT800;78.0;10;7592510001125;2027-02
MO180;BENZODIAZOL LIM.MIEL 16TM;112.15;667;7592601301516;2027-05
MO170;BENZODIAZOL NARANJA X16TM;112.15;670;7592601301509;2026-04
16915;BENZODIAZOL T.FRUT X160TA;722.52;97;7592601303480;2027-04
MO002;BENZODIAZOL TM LIMON X16;112.15;827;7592601301561;2026-03
MY034;BENZODIAZOL TM MENTA X16;112.15;393;7592601100881;2026-04
MY029;BENZODIAZOL TM T.FRUTTI X16;112.15;411;7592601100874;2027-05
PA133;BEPROSPEN 7MG. X1A+JER;383.5;369;7591243803730;2026-05
