barcode;laboratory
7750215432976;MVGA, C.A PORTUGAL
7750215022542;MVGA, C.A PORTUGAL
7750215003626;MVGA, C.A PORTUGAL
7591196006240;L.O. Oftalmi
7591818000274;Cofasa
7591585116178;Leti
7597467000573;PLUSMEDIC, C.A
7597467000863;PLUSMEDIC, C.A
7597467000856;PLUSMEDIC, C.A
7597467001204;PLUSMEDIC, C.A
7597467001457;PLUSMEDIC, C.A
7597467001464;PLUSMEDIC, C.A
7597467001471;PLUSMEDIC, C.A
7597467001402;PLUSMEDIC, C.A
7597467001419;PLUSMEDIC, C.A
7597467001426;PLUSMEDIC, C.A
7597467001433;PLUSMEDIC, C.A
7597467001440;PLUSMEDIC, C.A
787790469452;DIST. ETERNAL
25525434;DIST. ETERNAL
787790472551;DIST. ETERNAL
25525410;DIST. ETERNAL
787790467854;DIST. ETERNAL
7591619000619;Megalabs
7591635000860;Intercos
7591619000657;Megalabs
7591619000893;Megalabs
7591619000596;Megalabs
7598668001239;C.R CHEMICAL DAMPE
7598668001130;C.R CHEMICAL DAMPE
8901079008756;LAPREVEN, C.A
8901079006974;LAPREVEN, C.A
8901079009319;LAPREVEN, C.A
8901079012722;LAPREVEN, C.A
8901079005106;LAPREVEN, C.A
203571228068;C.R CRUZ VERDE, C.A
8906089281380;C.R CRUZ VERDE, C.A
8906089281373;C.R CRUZ VERDE, C.A
7591821210837;Farma
7591619000589;Megalabs
7599043000243;BIOFAR, C.A
7591619002767;Megalabs
7591619517865;Megalabs
7591243832181;Biotech
7598578000469;c.r dac 55, c.a
7598578000452;c.r dac 55, c.a
7591651001339;Zuoz Pharma, S.A
7592349001150;Vargas
7592349001167;Vargas
7796285271886;Zuoz Pharma, S.A
7591585112569;Leti
7594001101734;PlusAndex
7591585274229;Leti
7592806131123;Ronava
7592454003544;Pharmetique MMF
8906044593121;BIUMAK PHARMACEUTICA
795853122251;BIUMAK PHARMACEUTICA
7591585377142;Leti
7591585378804;Leti
7591585377807;Leti
7750215020647;MVGA, C.A PORTUGAL
7750215962480;MVGA, C.A PORTUGAL
7750215005705;MVGA, C.A PORTUGAL
7750215019115;MVGA, C.A PORTUGAL
7591619000527;Megalabs
7591619000510;Megalabs
6942189304323;C.R. MARQUEZ Y KOTEI
7269144920312;NUVILLE,C.A
7703763000982;Pharmetique MMF
7591519051285;Calox
7591196006271;L.O. Oftalmi
7593090001024;Lab. Fc Pharma ,CA
7593090001789;Lab. Fc Pharma ,CA
7593090001031;Lab. Fc Pharma ,CA
7593090001253;Lab. Fc Pharma ,CA
7593090002434;Lab. Fc Pharma ,CA
7593090002427;Lab. Fc Pharma ,CA
7593090001338;Lab. Fc Pharma ,CA
7593090001529;Lab. Fc Pharma ,CA
7593090001680;Lab. Fc Pharma ,CA
7593090001642;Lab. Fc Pharma ,CA
7593090001413;Lab. Fc Pharma ,CA
7593090001840;Lab. Fc Pharma ,CA
7593090001536;Lab. Fc Pharma ,CA
7593090001369;Lab. Fc Pharma ,CA
7593090001123;Lab. Fc Pharma ,CA
7593090001215;Lab. Fc Pharma ,CA
7593090002410;Lab. Fc Pharma ,CA
7593090001208;Lab. Fc Pharma ,CA
7593090002403;Lab. Fc Pharma ,CA
7593090001222;Lab. Fc Pharma ,CA
7593090001512;Lab. Fc Pharma ,CA
7703712035737;QUALITYMED, C.A
7703712032538;QUALITYMED, C.A
7703712030992;QUALITYMED, C.A
7703712030237;QUALITYMED, C.A
7703712034679;QUALITYMED, C.A
7591519000573;Calox
7591619000688;Megalabs
7401078900040;C.R. FARMAC. C.C.M
7401078990089;C.R. FARMAC. C.C.M
7591519317619;Calox
7591619000572;Megalabs
7591619000565;Megalabs
7591243830507;Biotech
7591241854703;Biotech
7592637397149;Behrens
7594000851562;BIOQUIMICA INTERNACI
7594000851616;BIOQUIMICA INTERNACI
7594000851593;BIOQUIMICA INTERNACI
7594000851586;BIOQUIMICA INTERNACI
7594000851463;BIOQUIMICA INTERNACI
7501384546540;C.R. FARMAC. C.C.M
7501384546526;C.R. FARMAC. C.C.M
7451107020010;C.R. FARMAC. C.C.M
7501082242010;C.R. FARMAC. C.C.M
7703991000112;C.R. FARMAC. C.C.M
7591821210226;Farma
7591196006127;L.O. Oftalmi
7592454001793;Pharmetique MMF
7703763720187;Pharmetique MMF
7592454003667;Pharmetique MMF
8903726277461;BIUMAK PHARMACEUTICA
7598650000158;JL DE VZLA
7598650000202;JL DE VZLA
7598650000943;JL DE VZLA
7707355056869;Meyer
7707355052588;Meyer
7707355055923;Meyer
7707355055916;Meyer
7707355055930;Meyer
7795380043817;Meyer
7707355056784;Meyer
7707355050829;Meyer
7707355055282;Meyer
7598650000691;JL DE VZLA
7598650000523;JL DE VZLA
7703712033344;QUALITYMED, C.A
7598578000537;c.r dac 55, c.a
7597467000450;PLUSMEDIC, C.A
7796285053468;Zuoz Pharma, S.A
7598650000080;JL DE VZLA
7598650000592;JL DE VZLA
7598650000936;JL DE VZLA
7598650000714;JL DE VZLA
7598650000370;JL DE VZLA
7598650000264;JL DE VZLA
7598650000615;JL DE VZLA
7598650000301;JL DE VZLA
7598650000639;JL DE VZLA
7598650000912;JL DE VZLA
7598650000851;JL DE VZLA
7598650000738;JL DE VZLA
7598650000646;JL DE VZLA
7591651001476;Zuoz Pharma, S.A
7591020009294;Valmorca
7591020009317;Valmorca
8901463167137;BIUMAK PHARMACEUTICA
7591519000948;Calox
7591309252007;Ponce
7591309262006;Ponce
7591309222000;Ponce
7592307000423;C. REP. JERICO C.A
7594000851500;BIOQUIMICA INTERNACI
7591619000671;Megalabs
7591818213407;Cofasa
7591818000168;Cofasa
7591818000298;Cofasa
7591818000090;Cofasa
8903726227022;BIUMAK PHARMACEUTICA
7591585177780;Leti
7591619000732;Megalabs
7591585214942;Leti
7592454003551;Pharmetique MMF
7592454890069;Pharmetique MMF
7592454003568;Pharmetique MMF
7709121661468;Pharmetique MMF
7592454003599;Pharmetique MMF
7599112000198;C.R ZORIAK, C.A.
7599112000174;C.R ZORIAK, C.A.
7599112000181;C.R ZORIAK, C.A.
8904159414515;C.R ADN MEDICAL, C.A
8906112611405;C.R ADN MEDICAL, C.A
8906109692295;C.R ADN MEDICAL, C.A
8906112611856;C.R ADN MEDICAL, C.A
8906045435260;C.R ADN MEDICAL, C.A
8906112611290;C.R ADN MEDICAL, C.A
7591309002268;Ponce
7594000851425;BIOQUIMICA INTERNACI
7599112000167;C.R ZORIAK, C.A.
7501384549886;C.R. FARMAC. C.C.M
7502226291932;C.R. FARMAC. C.C.M
7502226296371;C.R. FARMAC. C.C.M
7591196006325;L.O. Oftalmi
7592946001508;ARCO IRIS LABORATORI
7592946001140;ARCO IRIS LABORATORI
7592946001362;ARCO IRIS LABORATORI
7592946001171;ARCO IRIS LABORATORI
7599112000211;C.R ZORIAK, C.A.
7599112000204;C.R ZORIAK, C.A.
7596139004185;Lab Chemycals Soma
7596139000552;Lab Chemycals Soma
7591243804331;Biotech
7591243805420;Biotech
7591243812398;Biotech
7591243831993;Biotech
7591243834178;Biotech
7730969300103;Megalabs
7730969300073;Megalabs
7596654000068;AVPHARMA,C.A
7598455000322;BIOGLASS C.A
7598455000285;BIOGLASS C.A
7598455000384;BIOGLASS C.A
7598455000292;BIOGLASS C.A
7598455000247;BIOGLASS C.A
7598455000315;BIOGLASS C.A
7598455000308;BIOGLASS C.A
7598455000346;BIOGLASS C.A
7598455000353;BIOGLASS C.A
7598455000391;BIOGLASS C.A
7591243834130;Biotech
7592803004123;Dollder
8903726227015;BIUMAK PHARMACEUTICA
7598455000094;BIOGLASS C.A
7598455000087;BIOGLASS C.A
7598455000025;BIOGLASS C.A
7591020009232;Valmorca
7591020009218;Valmorca
7269144520307;NUVILLE,C.A
7269144540305;NUVILLE,C.A
7594001564409;Genia Care, C.A
7594001564423;Genia Care, C.A
7594001564430;Genia Care, C.A
7594001564393;Genia Care, C.A
7594001564416;Genia Care, C.A
7503004908776;C.R. FARMAC. C.C.M
791466994490;SOTO GLOBAL GROUP
3582910028017;Sanofi Calox
3582910027966;Sanofi Calox
7501165006072;Calox
3582910007647;Sanofi Calox
7591619000756;Megalabs
7591519000641;Calox
7591619000701;Megalabs
8906075150874;DOLLY FARMA, C.A
8908010762791;DOLLY FARMA, C.A
7597758000978;ALESS PHARMACEUTICAL
7597758000985;ALESS PHARMACEUTICAL
7597758000176;ALESS PHARMACEUTICAL
7597758000992;ALESS PHARMACEUTICAL
7597758000817;ALESS PHARMACEUTICAL
7597758001005;ALESS PHARMACEUTICAL
7597758000824;ALESS PHARMACEUTICAL
7597758000909;ALESS PHARMACEUTICAL
7592454003520;Pharmetique MMF
7592454003643;Pharmetique MMF
3582910009900;Sanofi Calox
7891058018634;Sanofi Calox
7501124181345;C.R. FARMAC. C.C.M
7703763169405;Pharmetique MMF
3582910028055;Sanofi Calox
7591016205952;Nestle
7401078990201;C.R. FARMAC. C.C.M
7597767000068;LABORATORIOS BALKER
7597767000051;LABORATORIOS BALKER
7597767000044;LABORATORIOS BALKER
7597767000884;LABORATORIOS BALKER
7597767000914;LABORATORIOS BALKER
7597767000105;LABORATORIOS BALKER
7597767000907;LABORATORIOS BALKER
7597767000891;LABORATORIOS BALKER
7597767000945;LABORATORIOS BALKER
7597767000082;LABORATORIOS BALKER
7597767000921;LABORATORIOS BALKER
7597767000075;LABORATORIOS BALKER
7597767000938;LABORATORIOS BALKER
8907010001534;LABORATORIOS BALKER
8904058100816;LABORATORIOS BALKER
7594001101819;PlusAndex
7594001101802;PlusAndex
7594001100492;PlusAndex
7594001101772;PlusAndex
7594001101789;PlusAndex
7594001101826;PlusAndex
8908010763095;DOLLY FARMA, C.A
8908010763101;DOLLY FARMA, C.A
7594000850367;BIOQUIMICA INTERNACI
8902382730020;Zuoz Pharma, S.A
8902382730013;Zuoz Pharma, S.A
8904159417851;Zuoz Pharma, S.A
7597134000998;ABEJITA
7591309002183;Ponce
7597134000981;ABEJITA
7598578000506;c.r dac 55, c.a
7598578000520;c.r dac 55, c.a
7592349001174;Vargas
7592349001563;Vargas
7707355053431;Meyer
7707355056852;Meyer
7707355054322;Meyer
7592349001570;Vargas
7598055000432;CAPSUVEN
8940001203005;CAPSUVEN
8940001250610;CAPSUVEN
7598055000456;CAPSUVEN
7598055000463;CAPSUVEN
8940001203012;CAPSUVEN
7598055000036;CAPSUVEN
7707355054339;Meyer
7707355056845;Meyer
7707355053424;Meyer
7598055000258;CAPSUVEN
7598055000494;CAPSUVEN
7598055000579;CAPSUVEN
7598055000159;CAPSUVEN
7598055000715;CAPSUVEN
7598055000692;CAPSUVEN
7598055000708;CAPSUVEN
7598055000166;CAPSUVEN
7598055000647;CAPSUVEN
7598055000807;CAPSUVEN
7598055000531;CAPSUVEN
7598055000845;CAPSUVEN
7598055000562;CAPSUVEN
7598055000098;CAPSUVEN
7598055000104;CAPSUVEN
7598055000593;CAPSUVEN
7592601301554;Meyer
7590002037157;Farma
7702418004887;Farma
7591821210714;Farma
7591020009331;Valmorca
7591619000787;Megalabs
7594001564485;Genia Care, C.A
7598677000247;CLEOPHARMA
7598677000131;CLEOPHARMA
7598677000230;CLEOPHARMA
7598677000391;CLEOPHARMA
7598677000032;CLEOPHARMA
7598677000407;CLEOPHARMA
7598677000087;CLEOPHARMA
7598677000261;CLEOPHARMA
7598677000292;CLEOPHARMA
7501033962592;SUPPLYPHARMA
7501033962608;SUPPLYPHARMA
7501033962578;SUPPLYPHARMA
7501033962585;SUPPLYPHARMA
7703186976314;SUPPLYPHARMA
8710428020185;SUPPLYPHARMA
7703186031594;SUPPLYPHARMA
7703186030283;SUPPLYPHARMA
8710428018670;SUPPLYPHARMA
8427030003153;SUPPLYPHARMA
8427030007885;SUPPLYPHARMA
5099864013344;SUPPLYPHARMA
5099864013320;SUPPLYPHARMA
8710428018267;SUPPLYPHARMA
17598252101571;DISTRILAB, C.A
7598252101024;DISTRILAB, C.A
7598252101147;DISTRILAB, C.A
7598252101109;DISTRILAB, C.A
7598252101116;DISTRILAB, C.A
7598252101529;DISTRILAB, C.A
7598252101710;DISTRILAB, C.A
7598252101123;DISTRILAB, C.A
7598252000488;DISTRILAB, C.A
7598252101017;DISTRILAB, C.A
7598252101055;DISTRILAB, C.A
7598252101130;DISTRILAB, C.A
17598252000010;DISTRILAB, C.A
17598252000027;DISTRILAB, C.A
7598252101772;DISTRILAB, C.A
7598252000617;DISTRILAB, C.A
7598252000471;DISTRILAB, C.A
7598252101390;DISTRILAB, C.A
7598252101031;DISTRILAB, C.A
7598252101062;DISTRILAB, C.A
7598252101291;DISTRILAB, C.A
7598252101512;DISTRILAB, C.A
17598252000102;DISTRILAB, C.A
7598252000563;DISTRILAB, C.A
7594001101956;PlusAndex
7594001101154;PlusAndex
7598252000150;DISTRILAB, C.A
7598252000068;DISTRILAB, C.A
7598252101727;DISTRILAB, C.A
7594000851548;BIOQUIMICA INTERNACI
7896116866189;AVPHARMA,C.A
7591196004727;L.O. Oftalmi
7598055001309;CAPSUVEN
7598055001293;CAPSUVEN
7598055001347;CAPSUVEN
7598055001392;CAPSUVEN
7598055001408;CAPSUVEN
7598055001316;CAPSUVEN
20800753067;Farma
8906082150683;FARMAMED
7591243801965;Biotech
8906005117618;FARMAMED
8906082150782;FARMAMED
8906082150676;FARMAMED
8906005117649;FARMAMED
8906005118813;FARMAMED
8906005118387;FARMAMED
8906005117670;FARMAMED
8908020242504;FARMAMED
8906082150621;FARMAMED
8906082151024;FARMAMED
8906082150690;FARMAMED
8906082150775;FARMAMED
8906082150669;FARMAMED
8906005117632;FARMAMED
8906082150966;FARMAMED
8906082150706;FARMAMED
8908020242535;FARMAMED
8906082150737;FARMAMED
8908020242214;FARMAMED
7591619000794;Megalabs
7598455000414;BIOGLASS C.A
7598455000438;BIOGLASS C.A
7598455000407;BIOGLASS C.A
7591928000034;DESECHABLES 26178 CA
7591928000058;DESECHABLES 26178 CA
7593718000033;DESECHABLES 26178 CA
7593718000095;DESECHABLES 26178 CA
7593718000088;DESECHABLES 26178 CA
7596937000181;DESECHABLES 26178 CA
7596937000198;DESECHABLES 26178 CA
7703712035454;QUALITYMED, C.A
7703712033405;QUALITYMED, C.A
7591519000887;Calox
7591519000689;Calox
7703712036239;QUALITYMED, C.A
7703712031869;QUALITYMED, C.A
7703712031876;QUALITYMED, C.A
7703712030718;QUALITYMED, C.A
7703712032439;QUALITYMED, C.A
7703712534476;QUALITYMED, C.A
7703712035768;QUALITYMED, C.A
7592946000341;ARCO IRIS LABORATORI
7592946001539;ARCO IRIS LABORATORI
7592946001546;ARCO IRIS LABORATORI
7591519000993;Calox
7591519000986;Calox
7591585114563;Leti
7703712032019;QUALITYMED, C.A
7703712030350;QUALITYMED, C.A
7703712033252;QUALITYMED, C.A
7703712031388;QUALITYMED, C.A
7703712032903;QUALITYMED, C.A
7703712034204;QUALITYMED, C.A
7703712031722;QUALITYMED, C.A
7591196006356;L.O. Oftalmi
7591818210321;Cofasa
7591818000335;Cofasa
7798032936123;Cofasa
7798032934426;Cofasa
7591196006318;L.O. Oftalmi
7599043000311;BIOFAR, C.A
7592889000071;C.R. FARMAC. C.C.M
7592889000118;C.R. FARMAC. C.C.M
7592889000361;C.R. FARMAC. C.C.M
7599043000304;BIOFAR, C.A
730170648978;C.R. MARQUEZ Y KOTEI
730170649128;C.R. MARQUEZ Y KOTEI
7591062000150;Elmor
6942189211348;C.R. MARQUEZ Y KOTEI
8908010870281;C.R. MARQUEZ Y KOTEI
6921875011400;C.R. MARQUEZ Y KOTEI
6942189304125;C.R. MARQUEZ Y KOTEI
6942189304132;C.R. MARQUEZ Y KOTEI
730170648961;C.R. MARQUEZ Y KOTEI
730170649289;C.R. MARQUEZ Y KOTEI
6942189211461;C.R. MARQUEZ Y KOTEI
6942189304286;C.R. MARQUEZ Y KOTEI
6942189304149;C.R. MARQUEZ Y KOTEI
6942189304156;C.R. MARQUEZ Y KOTEI
6942189304163;C.R. MARQUEZ Y KOTEI
8906069872492;C.R. MARQUEZ Y KOTEI
6942189304309;C.R. MARQUEZ Y KOTEI
8908003460505;C.R. MARQUEZ Y KOTEI
8908003460260;C.R. MARQUEZ Y KOTEI
6942189304361;C.R. MARQUEZ Y KOTEI
8906069872553;C.R. MARQUEZ Y KOTEI
7591062901310;Elmor
730170649364;C.R. MARQUEZ Y KOTEI
8908003460161;C.R. MARQUEZ Y KOTEI
6942189304200;C.R. MARQUEZ Y KOTEI
8908003460529;C.R. MARQUEZ Y KOTEI
8908003460536;C.R. MARQUEZ Y KOTEI
6942189211317;C.R. MARQUEZ Y KOTEI
6921875011967;C.R. MARQUEZ Y KOTEI
8908010870298;C.R. MARQUEZ Y KOTEI
6942189304385;C.R. MARQUEZ Y KOTEI
6942189211379;C.R. MARQUEZ Y KOTEI
7598431000070;Vincenti
8906005118318;FARMAMED
8906005118325;FARMAMED
7599112000228;C.R ZORIAK, C.A.
7599112000235;C.R ZORIAK, C.A.
7591585273017;Leti
7598055000388;CAPSUVEN
7591243813340;Biotech
7591020009256;Valmorca
7591020009270;Valmorca
7591020009249;Valmorca
7591585110459;Leti
7591585119193;Leti
7596347804973;DROVENPLUS TACHIRA
7591519000894;Calox
7591651001735;Zuoz Pharma, S.A
7591651001759;Zuoz Pharma, S.A
7592349001723;Vargas
791466994827;DROVENPLUS TACHIRA
791466994834;DROVENPLUS TACHIRA
791466994841;DROVENPLUS TACHIRA
7596347806939;DROVENPLUS TACHIRA
791466994926;DROVENPLUS TACHIRA
7591585117137;Leti
791466994919;DROVENPLUS TACHIRA
791466995541;DROVENPLUS TACHIRA
791466994933;DROVENPLUS TACHIRA
7596347807134;DROVENPLUS TACHIRA
7596347807165;DROVENPLUS TACHIRA
791466994810;DROVENPLUS TACHIRA
791466994940;DROVENPLUS TACHIRA
7596347806946;DROVENPLUS TACHIRA
791466994957;DROVENPLUS TACHIRA
791466994858;DROVENPLUS TACHIRA
7596347807103;DROVENPLUS TACHIRA
7598252000747;DISTRILAB, C.A
7598252000754;DISTRILAB, C.A
7598252000761;DISTRILAB, C.A
7598252000730;DISTRILAB, C.A
7598252000778;DISTRILAB, C.A
7598252000860;DISTRILAB, C.A
7598252000877;DISTRILAB, C.A
7591519001082;Calox
7592601000372;Meyer
7591519001051;Calox
7592601000389;Meyer
7598981000582;C.R  JMW C.A
7467922680056;C.R  JMW C.A
8904180212722;C.R  JMW C.A
8904180213088;C.R  JMW C.A
8904255500143;C.R  JMW C.A
7598981000667;C.R  JMW C.A
7598981002661;C.R  JMW C.A
7467922682609;C.R  JMW C.A
8908017782631;C.R  JMW C.A
18904180211586;C.R  JMW C.A
6937874102650;C.R  JMW C.A
7598981000896;C.R  JMW C.A
7598981000902;C.R  JMW C.A
118904180211760;C.R  JMW C.A
7599112000259;C.R ZORIAK, C.A.
7592432000299;Vivax
7592432000459;Vivax
7592432000442;Vivax
7592432000312;Vivax
7591519000979;Calox
7703454122993;Farma
7597758000770;ALESS PHARMACEUTICAL
7597758000787;ALESS PHARMACEUTICAL
7597758001135;ALESS PHARMACEUTICAL
7597758001074;ALESS PHARMACEUTICAL
7598578000292;c.r dac 55, c.a
7598578000612;c.r dac 55, c.a
7598578000605;c.r dac 55, c.a
7598578000575;c.r dac 55, c.a
7598578000643;c.r dac 55, c.a
7598578000582;c.r dac 55, c.a
7598578000599;c.r dac 55, c.a
7591585118080;Leti
5949056500100;C.R. MARQUEZ Y KOTEI
7597758001111;ALESS PHARMACEUTICAL
7707355054209;Meyer
7707355057958;Meyer
7591585117069;Leti
7750215021927;MVGA, C.A PORTUGAL
7730564830487;Megalabs
7730564825483;Megalabs
7730969307676;Megalabs
7730969307669;Megalabs
7730969307713;Megalabs
7730969307706;Megalabs
7803510003669;Megalabs
7803510003638;Megalabs
7730969307690;Megalabs
7730969307683;Megalabs
7703763250820;Pharmetique MMF
7592454889612;Pharmetique MMF
7703763672240;Pharmetique MMF
7591196006462;L.O. Oftalmi
7591519001020;Calox
7592601000495;Meyer
7598928000033;DOLLY FARMA, C.A
7598928000040;DOLLY FARMA, C.A
7592601000501;Meyer
7592601303916;Meyer
7591196006387;L.O. Oftalmi
7896269903021;Farma
5050278003567;Farma
5050278003666;Farma
7441026001955;Farma
7441026001924;Farma
7441026001986;Farma
7441026002099;Farma
7506195126622;Farma
75916565;Farma
7500435107013;Farma
612197944441;Megalabs
612197500005;Megalabs
612197160001;Megalabs
612197125208;Megalabs
612197125000;Megalabs
612197755559;Megalabs
612197877770;Megalabs
7591020009379;Valmorca
7591519001075;Calox
7598484001239;LABORATORIO QUIM-FAR
7598484000058;LABORATORIO QUIM-FAR
7598484001222;LABORATORIO QUIM-FAR
7598981000438;C.R  JMW C.A
7598981000445;C.R  JMW C.A
18906047595808;C.R  JMW C.A
18906047595815;C.R  JMW C.A
18906047593699;C.R  JMW C.A
7598981000544;C.R  JMW C.A
7598981002722;C.R  JMW C.A
18904180211852;C.R  JMW C.A
7598176000533;INV. ANGELUS
7598176000410;INV. ANGELUS
7594000851678;BIOQUIMICA INTERNACI
7594000851647;BIOQUIMICA INTERNACI
7592803004116;Dollder
7592803004147;Dollder
7592803004109;Dollder
7592601000280;Meyer
7598578000667;c.r dac 55, c.a
7593090002144;Lab. Fc Pharma ,CA
7593090002151;Lab. Fc Pharma ,CA
7593090001154;Lab. Fc Pharma ,CA
7593090000089;Lab. Fc Pharma ,CA
787790457756;DIST. ETERNAL
7591020009386;Valmorca
7591243811643;Biotech
7592806136036;Ronava
7592710005558;Lab. Herbaplant C.A
7592710005527;Lab. Herbaplant C.A
7592710005510;Lab. Herbaplant C.A
7592710005541;Lab. Herbaplant C.A
7592710005534;Lab. Herbaplant C.A
7592710005503;Lab. Herbaplant C.A
7592710002908;Lab. Herbaplant C.A
7598668001246;C.R CHEMICAL DAMPE
7591821290136;Farma
7591821290143;Farma
8904250520917;TIARES C.A
8904250520900;TIARES C.A
8904250521037;TIARES C.A
8904187866065;TIARES C.A
8904187829503;TIARES C.A
8904187830677;TIARES C.A
8904250515456;TIARES C.A
8904250520665;TIARES C.A
8904250520771;TIARES C.A
8904250520764;TIARES C.A
8904250520757;TIARES C.A
196852522460;TIARES C.A
196852644438;TIARES C.A
8904187861770;TIARES C.A
5949056500544;C.R. MARQUEZ Y KOTEI
7592806132076;Ronava
7592806134018;Ronava
7592806132052;Ronava
7592806142075;Ronava
7592806114034;Ronava
7592349001600;Vargas
7591585172884;Leti
7592806114195;Ronava
7591821210851;Farma
7595250000113;Corporacion Raisma
7595250000106;Corporacion Raisma
7591309000042;Ponce
7591309000066;Ponce
7591309000080;Ponce
7591309000219;Ponce
7591309000622;Ponce
7591309051259;Ponce
7591442000046;Interamerica Dist.
7591442000053;Interamerica Dist.
7591442000060;Interamerica Dist.
7591635000105;Intercos
7591635000112;Intercos
7591635000136;Intercos
7591635000211;Intercos
7591635000228;Intercos
7591955000502;Megalabs
7591821210820;Farma
7595250000038;Corporacion Raisma
7595250000014;Corporacion Raisma
7595250000021;Corporacion Raisma
7595250000045;Corporacion Raisma
7592415333123;Steripharma
7595747000282;Steripharma
7592803000811;Dollder
7592803000835;Dollder
7703332003307;Megalabs
7703332003314;Megalabs
7703332003338;Megalabs
7703332003352;Megalabs
7703332003550;Megalabs
7703333007458;Megalabs
7703333007465;Megalabs
7703333007601;Megalabs
7703333007618;Megalabs
7703333007700;Megalabs
7703333007809;Megalabs
7705849004907;Megalabs
7596139000101;Lab Chemycals Soma
7703332003031;Megalabs
7591075000185;Steripharma
7591075000178;Steripharma
7591075000253;Steripharma
7596139000125;Lab Chemycals Soma
7596139000118;Lab Chemycals Soma
7557956320902;Lab Chemycals Soma
7557956322012;Lab Chemycals Soma
7592044000090;Lab. Farmaquimica
7592044000106;Lab. Farmaquimica
7592044000083;Lab. Farmaquimica
7591442000107;Interamerica Dist.
7705849004891;Megalabs
7595250000120;Corporacion Raisma
7595250000090;Corporacion Raisma
7591442000077;Interamerica Dist.
7592349001693;Vargas
7591956110231;Lab. Farmaquimica
7595059000475;Steripharma
7591075000741;Steripharma
7593726001893;Steripharma
7594001762621;Steripharma
7591248510312;Interamerica Dist.
7703281007142;Megalabs
7703281007104;Megalabs
7703332003628;Megalabs
7703281007616;Megalabs
7591808000031;Vita
7703281004325;Megalabs
7595651000071;Steripharma
7595651000057;Steripharma
7592030000035;Lab. Marie
7592030000080;Lab. Marie
7591309003234;Ponce
7591309902759;Ponce
7591616000131;Lab. Biofarco, C.A
7591616000162;Lab. Biofarco, C.A
7591616000216;Lab. Biofarco, C.A
7591616000261;Lab. Biofarco, C.A
7591616000315;Lab. Biofarco, C.A
7591616000360;Lab. Biofarco, C.A
7591616000667;Lab. Biofarco, C.A
7591616000971;Lab. Biofarco, C.A
7591616001183;Lab. Biofarco, C.A
7591616001213;Lab. Biofarco, C.A
7591616001237;Lab. Biofarco, C.A
7591616001411;Lab. Biofarco, C.A
7591808000086;Vita
7333833325310;Lab Chemycals Soma
7591616000032;Lab. Biofarco, C.A
7591616000988;Lab. Biofarco, C.A
7591616001428;Lab. Biofarco, C.A
7591616001398;Lab. Biofarco, C.A
7591616000902;Lab. Biofarco, C.A
7591616001282;Lab. Biofarco, C.A
7703281007098;Megalabs
7591616001657;Lab. Biofarco, C.A
7591616001633;Lab. Biofarco, C.A
7591616001619;Lab. Biofarco, C.A
7591616001640;Lab. Biofarco, C.A
7591616001510;Lab. Biofarco, C.A
7591616001480;Lab. Biofarco, C.A
7591616001466;Lab. Biofarco, C.A
7591309004224;Ponce
4042809222586;Genia Care, C.A
4042809222609;Genia Care, C.A
4042809228786;Genia Care, C.A
4042809222623;Genia Care, C.A
4042809222647;Genia Care, C.A
7594001560388;Genia Care, C.A
4042809017175;Genia Care, C.A
4042809017205;Genia Care, C.A
4042809017236;Genia Care, C.A
4042809403114;Genia Care, C.A
4042809016062;Genia Care, C.A
4042809016093;Genia Care, C.A
4042809016154;Genia Care, C.A
4042809222340;Genia Care, C.A
4042809222364;Genia Care, C.A
4042809222388;Genia Care, C.A
4042809222562;Genia Care, C.A
42078982;Genia Care, C.A
4042809393040;Genia Care, C.A
4042809392975;Genia Care, C.A
4042809222524;Genia Care, C.A
4042809222548;Genia Care, C.A
77011541;Genia Care, C.A
77011558;Genia Care, C.A
77011565;Genia Care, C.A
7702003925009;Genia Care, C.A
7702003925023;Genia Care, C.A
7702003925030;Genia Care, C.A
42078722;Genia Care, C.A
42078739;Genia Care, C.A
42078746;Genia Care, C.A
7707331801346;Genia Care, C.A
7707331801353;Genia Care, C.A
7594001561156;Genia Care, C.A
7702003009693;Genia Care, C.A
8470001565730;Genia Care, C.A
4042809380415;Genia Care, C.A
4042809244113;Genia Care, C.A
4042809244090;Genia Care, C.A
7595250000052;Corporacion Raisma
7595250000069;Corporacion Raisma
7595250000076;Corporacion Raisma
7595250000083;Corporacion Raisma
8852961006124;Dist. Latex & Meds
8852961006155;Dist. Latex & Meds
8852961006117;Dist. Latex & Meds
8852961006148;Dist. Latex & Meds
8852961006131;Dist. Latex & Meds
8852961006162;Dist. Latex & Meds
7591616001114;Lab. Biofarco, C.A
4042809199444;Genia Care, C.A
4042809199475;Genia Care, C.A
8470001718662;Genia Care, C.A
4042809199659;Genia Care, C.A
8470001718747;Genia Care, C.A
7591616000346;Lab. Biofarco, C.A
7591616000308;Lab. Biofarco, C.A
7591616000285;Lab. Biofarco, C.A
7591616000322;Lab. Biofarco, C.A
4042809300383;Genia Care, C.A
4042809300390;Genia Care, C.A
4042809300406;Genia Care, C.A
7591309900779;Ponce
7591309900793;Ponce
7703281001010;Megalabs
7591309900755;Ponce
7593434000430;INTERVIT, C.A.
7592044000113;Lab. Farmaquimica
7592044000120;Lab. Farmaquimica
7591956110217;Lab. Farmaquimica
5800789001;Corporacion Raisma
